PROV_TERR,SITE_NO,SITE_NAME_NOM,DATE,TEMPERATURE (WATER),PH,TURBIDITY,LATITUDE,LONGITUDE
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-05-22,6.0,7.31,14.898467320261437,36.06495,-115.30544
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2007-05-23,4.885352143248175,8.14,14.898467320261437,53.27956,-103.58755
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-05-23,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-05-23,4.885352143248175,5.01,14.898467320261437,44.40816,-65.23315
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-05-23,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-05-23,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-05-23,4.885352143248175,7.561227656100738,14.898467320261437,45.68226,-76.62248
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2007-05-23,4.885352143248175,7.88,14.898467320261437,55.91835,-107.7192
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-05-28,4.885352143248175,4.92,14.898467320261437,44.40816,-65.23315
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2007-05-28,9.0,7.22,14.898467320261437,34.68108,-80.63893
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-05-30,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-05-30,4.885352143248175,6.73,14.898467320261437,44.84347,-63.79918
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-05-30,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-05-30,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-05-30,4.885352143248175,8.22,14.898467320261437,49.76807,-94.39234
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-05-30,7.0,8.08,14.898467320261437,60.05176,-128.90848
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-05-30,4.885352143248175,8.14,14.898467320261437,46.14017,-77.55365
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-05-30,4.885352143248175,7.561227656100738,14.898467320261437,46.78944,-71.19476
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-05-30,4.885352143248175,7.56,14.898467320261437,45.89269,-64.9751
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-05-31,4.885352143248175,8.35,14.898467320261437,46.79359,-84.39111
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-05-31,4.885352143248175,7.99,14.898467320261437,44.01496,-66.14925
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2007-05-31,4.885352143248175,7.49,14.898467320261437,47.8012,-103.21318
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-05-31,4.885352143248175,7.52,14.898467320261437,45.56887,-65.75331
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2007-05-31,4.885352143248175,8.25,14.898467320261437,44.62234,-84.92329
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2007-06-03,6.0,7.4,14.898467320261437,45.36769,-63.23062
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2007-06-04,4.885352143248175,7.54,14.898467320261437,45.47061,-61.94279
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-06-04,4.885352143248175,4.98,14.898467320261437,44.40816,-65.23315
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-06-05,4.885352143248175,8.09,14.898467320261437,46.14017,-77.55365
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-06-05,9.0,7.89,14.898467320261437,36.06495,-115.30544
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2007-06-05,4.885352143248175,8.07,14.898467320261437,44.57449,-64.16077
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2007-06-05,8.0,8.17,14.898467320261437,49.10269,-116.55424
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-06-05,4.885352143248175,8.37,14.898467320261437,49.76807,-94.39234
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2007-06-05,4.885352143248175,7.78,14.898467320261437,59.51412,-126.36461
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2007-06-05,4.885352143248175,6.91,14.898467320261437,46.64451,-60.94759
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-06-05,4.885352143248175,7.561227656100738,14.898467320261437,45.68226,-76.62248
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2007-06-05,4.885352143248175,7.88,14.898467320261437,49.71756,-97.12636
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2007-06-05,4.885352143248175,7.35,14.898467320261437,51.94054,-114.63936
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-06-06,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-06-06,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-06-06,4.885352143248175,7.34,14.898467320261437,50.29433,-95.54489
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-06-06,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-06-11,4.885352143248175,5.02,14.898467320261437,44.40816,-65.23315
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-06-11,4.0,7.82,14.898467320261437,-43.39192,170.18177
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2007-06-11,4.885352143248175,8.05,11.8,46.039305,-73.114843
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2007-06-12,4.885352143248175,8.24,14.898467320261437,52.10582,-101.2661
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2007-06-12,4.885352143248175,8.18,14.898467320261437,51.088425,-115.350551
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2007-06-12,13.5,8.1,14.898467320261437,60.876,-135.43545
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-06-13,8.0,8.14,14.898467320261437,60.05176,-128.90848
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2007-06-13,4.885352143248175,8.38,14.898467320261437,53.83474,-107.03254
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2007-06-13,4.885352143248175,8.1,14.898467320261437,46.37318,-62.27866
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-06-13,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2007-06-13,4.885352143248175,8.3,14.898467320261437,51.33497,-116.04974
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-06-13,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-06-13,4.885352143248175,7.561227656100738,14.898467320261437,46.78944,-71.19476
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-06-13,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2007-06-14,4.885352143248175,6.71,14.898467320261437,44.32068,-79.88702
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2007-06-14,4.885352143248175,8.06,14.898467320261437,50.76961,-103.79031
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2007-06-16,4.885352143248175,7.4,14.898467320261437,53.27956,-103.58755
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-06-18,4.885352143248175,7.54,14.898467320261437,46.28987,-66.59298
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2007-06-18,4.885352143248175,7.8,14.898467320261437,46.14017,-77.55365
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-06-18,4.885352143248175,8.2,9.4,46.311578,-72.546012
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-06-19,4.885352143248175,5.07,14.898467320261437,44.40816,-65.23315
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2007-06-19,4.885352143248175,6.64,14.898467320261437,44.57449,-64.16077
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2007-06-19,4.885352143248175,7.0,14.898467320261437,59.51412,-126.36461
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-06-19,4.885352143248175,8.1,14.898467320261437,46.79359,-84.39111
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2007-06-19,4.885352143248175,8.17,14.898467320261437,53.27956,-103.58755
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-06-20,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-06-20,4.885352143248175,8.33,14.898467320261437,44.01496,-66.14925
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-06-20,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-06-20,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-06-25,4.885352143248175,5.07,14.898467320261437,44.40816,-65.23315
NT,NW10JC0001,GREAT BEAR RIVER AT OUTLET OF GREAT BEAR LAKE,2007-06-25,4.885352143248175,7.85,14.898467320261437,27.88974,-80.51135
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-06-26,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-06-26,4.885352143248175,7.46,14.898467320261437,45.56887,-65.75331
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2007-06-26,4.885352143248175,8.02,14.898467320261437,65.27071,-126.76571
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-06-26,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-06-26,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
NS,NS01ED9111,SHELBURNE RIVER,2007-06-27,4.885352143248175,4.56,14.898467320261437,42.62761,-72.73679
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-06-27,4.885352143248175,7.561227656100738,14.898467320261437,46.78944,-71.19476
NS,NS01ED9111,SHELBURNE RIVER,2007-06-28,4.885352143248175,4.56,14.898467320261437,42.62761,-72.73679
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2007-06-28,4.885352143248175,6.55,14.898467320261437,51.172908,-115.568212
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2007-06-28,4.885352143248175,4.51,14.898467320261437,44.169675,-65.396104
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2007-06-28,4.885352143248175,4.98,14.898467320261437,51.94054,-114.63936
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-06-29,4.885352143248175,7.74,14.898467320261437,45.89269,-64.9751
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-06-29,4.885352143248175,7.05,14.898467320261437,44.84347,-63.79918
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2007-07-02,6.0,7.6,14.898467320261437,45.36769,-63.23062
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2007-07-03,12.0,8.31,14.898467320261437,49.10269,-116.55424
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2007-07-03,4.885352143248175,8.1,14.898467320261437,47.8012,-103.21318
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-07-04,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-07-04,4.885352143248175,7.561227656100738,14.898467320261437,45.68226,-76.62248
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2007-07-04,4.885352143248175,8.101818,14.898467320261437,49.71756,-97.12636
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-04,4.885352143248175,5.07,14.898467320261437,44.40816,-65.23315
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-07-04,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2007-07-04,4.885352143248175,6.78,14.898467320261437,44.63992,-73.11345
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-07-04,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-07-05,4.885352143248175,7.48,14.898467320261437,50.29433,-95.54489
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2007-07-05,4.885352143248175,8.11,14.898467320261437,49.18562,-122.75014
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2007-07-05,4.885352143248175,7.6,14.898467320261437,60.81046,-115.78815
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-07-09,4.885352143248175,8.38,14.898467320261437,46.14017,-77.55365
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-07-09,4.885352143248175,8.5,14.898467320261437,49.76807,-94.39234
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-07-09,12.0,8.08,14.898467320261437,60.05176,-128.90848
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-09,4.885352143248175,5.15,14.898467320261437,44.40816,-65.23315
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-07-09,8.5,7.65,14.898467320261437,-43.39192,170.18177
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2007-07-09,4.885352143248175,8.01,9.5,46.039305,-73.114843
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-07-11,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2007-07-11,4.885352143248175,7.29,14.898467320261437,52.10582,-101.2661
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-07-11,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-07-11,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2007-07-11,4.885352143248175,8.88,14.898467320261437,46.37318,-62.27866
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-07-11,4.885352143248175,7.561227656100738,14.898467320261437,46.78944,-71.19476
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-07-12,4.885352143248175,8.14,14.898467320261437,44.01496,-66.14925
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-07-12,4.885352143248175,8.43,14.898467320261437,46.79359,-84.39111
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2007-07-12,4.885352143248175,8.09,14.898467320261437,50.76961,-103.79031
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2007-07-16,14.0,8.15,14.898467320261437,34.68108,-80.63893
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-16,4.885352143248175,5.23,14.898467320261437,44.40816,-65.23315
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2007-07-17,15.0,8.01,14.898467320261437,60.876,-135.43545
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2007-07-17,4.885352143248175,8.54,14.898467320261437,51.33497,-116.04974
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-07-17,4.885352143248175,8.5,11.1,46.311578,-72.546012
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2007-07-17,4.885352143248175,8.34,14.898467320261437,51.088425,-115.350551
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-07-18,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2007-07-18,4.885352143248175,8.35,14.898467320261437,53.83474,-107.03254
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-07-18,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-07-18,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2007-07-20,4.885352143248175,6.67,14.898467320261437,51.172908,-115.568212
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-22,4.885352143248175,5.18,14.898467320261437,44.40816,-65.23315
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-07-23,14.0,8.15,14.898467320261437,36.06495,-115.30544
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-07-23,4.885352143248175,7.92,14.898467320261437,46.28987,-66.59298
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-07-24,4.885352143248175,7.66,14.898467320261437,45.89269,-64.9751
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-07-24,12.0,8.18,14.898467320261437,60.05176,-128.90848
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2007-07-24,4.885352143248175,7.81,14.898467320261437,53.27956,-103.58755
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2007-07-24,4.885352143248175,7.63,14.898467320261437,53.27956,-103.58755
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-07-24,4.885352143248175,6.88,14.898467320261437,44.84347,-63.79918
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-07-25,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2007-07-25,4.885352143248175,7.64,14.898467320261437,55.91835,-107.7192
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-07-25,4.885352143248175,7.86,14.898467320261437,45.56887,-65.75331
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-07-25,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-07-25,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-07-28,9.5,8.02,14.898467320261437,36.06495,-115.30544
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-31,4.885352143248175,5.19,14.898467320261437,44.40816,-65.23315
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-08-01,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-08-01,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-08-01,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-08-06,4.885352143248175,5.36,14.898467320261437,44.40816,-65.23315
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-08-07,11.5,7.76,14.898467320261437,-43.39192,170.18177
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-08-07,4.885352143248175,7.561227656100738,14.898467320261437,46.78944,-71.19476
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-08-08,4.885352143248175,7.561227656100738,14.898467320261437,45.2583,-66.08925
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-08-08,4.885352143248175,7.561227656100738,14.898467320261437,45.98665,-88.65258
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-08-08,13.0,8.12,14.898467320261437,60.05176,-128.90848
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-08-08,4.885352143248175,7.561227656100738,14.898467320261437,49.99405,-97.78091
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2007-08-08,4.885352143248175,7.64,14.898467320261437,45.47061,-61.94279
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2007-08-09,12.0,8.27,14.898467320261437,49.10269,-116.55424
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2007-08-09,4.885352143248175,6.7,14.898467320261437,46.64451,-60.94759
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2007-08-09,4.885352143248175,7.37,14.898467320261437,51.94054,-114.63936
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2007-08-12,5.0,7.7,14.898467320261437,45.36769,-63.23062
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-08-13,4.885352143248175,8.41,14.898467320261437,46.14017,-77.55365
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-08-13,4.885352143248175,8.31,14.898467320261437,49.76807,-94.39234
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2007-08-13,4.885352143248175,8.4,12.4,46.039305,-73.114843
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-08-14,13.0,8.09,14.898467320261437,36.06495,-115.30544
NS,NS01ED9111,SHELBURNE RIVER,2007-08-14,4.885352143248175,4.67,14.898467320261437,42.62761,-72.73679
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2007-08-14,4.885352143248175,7.97,14.898467320261437,49.71756,-97.12636
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2007-08-14,4.885352143248175,7.77,14.898467320261437,52.10582,-101.2661
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2007-08-14,4.885352143248175,9.79,14.898467320261437,46.37318,-62.27866
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-08-14,4.885352143248175,7.561227656100738,14.898467320261437,45.68226,-76.62248
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-08-15,4.885352143248175,7.16,14.898467320261437,50.29433,-95.54489
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2007-08-15,4.885352143248175,6.08,14.898467320261437,51.94054,-114.63936
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2007-08-15,4.885352143248175,4.68,14.898467320261437,44.169675,-65.396104
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-08-15,4.885352143248175,5.27,14.898467320261437,44.40816,-65.23315
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2007-08-15,4.885352143248175,7.52,14.898467320261437,61.74267,-121.21967
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2007-08-15,11.0,8.12,14.898467320261437,34.68108,-80.63893
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2007-08-15,4.885352143248175,8.125714,14.898467320261437,50.76961,-103.79031
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2007-08-15,4.885352143248175,6.63,14.898467320261437,51.172908,-115.568212
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-08-16,4.885352143248175,8.49,14.898467320261437,46.79359,-84.39111
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2007-08-16,4.885352143248175,8.64,14.898467320261437,44.62234,-84.92329
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-08-16,4.885352143248175,8.27,14.898467320261437,44.01496,-66.14925
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-08-20,4.885352143248175,5.45,14.898467320261437,44.40816,-65.23315
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-08-21,4.885352143248175,7.6,14.898467320261437,45.56887,-65.75331
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-08-21,4.885352143248175,8.39,12.6,46.311578,-72.546012
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2007-08-21,4.885352143248175,7.93,14.898467320261437,49.18562,-122.75014
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-08-21,4.885352143248175,8.21,14.898467320261437,46.28987,-66.59298
