PROV_TERR,SITE_NO,SITE_NAME_NOM,DATE,TEMPERATURE (WATER),PH,TURBIDITY
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-16,4.885352143248175,5.23,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2007-07-17,15.0,8.01,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2007-07-17,4.885352143248175,8.54,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-07-17,4.885352143248175,8.5,11.1
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2007-07-17,4.885352143248175,8.34,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-07-18,4.885352143248175,7.561227656100738,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2007-07-18,4.885352143248175,8.35,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-07-18,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-07-18,4.885352143248175,7.561227656100738,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2007-07-20,4.885352143248175,6.67,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-22,4.885352143248175,5.18,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-07-23,14.0,8.15,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-07-23,4.885352143248175,7.92,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-07-24,4.885352143248175,7.66,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-07-24,12.0,8.18,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2007-07-24,4.885352143248175,7.81,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2007-07-24,4.885352143248175,7.63,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-07-24,4.885352143248175,6.88,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-07-25,4.885352143248175,7.561227656100738,14.898467320261437
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2007-07-25,4.885352143248175,7.64,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-07-25,4.885352143248175,7.86,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-07-25,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-07-25,4.885352143248175,7.561227656100738,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-07-28,9.5,8.02,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-07-31,4.885352143248175,5.19,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-08-01,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-08-01,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-08-01,4.885352143248175,7.561227656100738,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-08-06,4.885352143248175,5.36,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-08-07,11.5,7.76,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-08-07,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-08-08,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-08-08,4.885352143248175,7.561227656100738,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-08-08,13.0,8.12,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-08-08,4.885352143248175,7.561227656100738,14.898467320261437
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2007-08-08,4.885352143248175,7.64,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2007-08-09,12.0,8.27,14.898467320261437
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2007-08-09,4.885352143248175,6.7,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2007-08-09,4.885352143248175,7.37,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2007-08-12,5.0,7.7,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-08-13,4.885352143248175,8.41,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-08-13,4.885352143248175,8.31,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2007-08-13,4.885352143248175,8.4,12.4
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-08-14,13.0,8.09,14.898467320261437
NS,NS01ED9111,SHELBURNE RIVER,2007-08-14,4.885352143248175,4.67,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2007-08-14,4.885352143248175,7.97,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2007-08-14,4.885352143248175,7.77,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2007-08-14,4.885352143248175,9.79,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-08-14,4.885352143248175,7.561227656100738,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-08-15,4.885352143248175,7.16,14.898467320261437
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2007-08-15,4.885352143248175,6.08,14.898467320261437
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2007-08-15,4.885352143248175,4.68,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-08-15,4.885352143248175,5.27,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2007-08-15,4.885352143248175,7.52,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2007-08-15,11.0,8.12,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2007-08-15,4.885352143248175,8.125714,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2007-08-15,4.885352143248175,6.63,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-08-16,4.885352143248175,8.49,14.898467320261437
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2007-08-16,4.885352143248175,8.64,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-08-16,4.885352143248175,8.27,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-08-20,4.885352143248175,5.45,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-08-21,4.885352143248175,7.6,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-08-21,4.885352143248175,8.39,12.6
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2007-08-21,4.885352143248175,7.93,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-08-21,4.885352143248175,8.21,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2007-08-22,4.885352143248175,8.21,14.898467320261437
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2007-08-22,4.885352143248175,8.21,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2007-08-22,4.885352143248175,8.64,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-08-22,13.0,8.18,14.898467320261437
AB,AL07AA0015,ATHABASCA RIVER ABOVE ATHABSCA FALLS,2007-08-22,4.885352143248175,8.16,14.898467320261437
QC,QU02OD3004,NICOLET RIVER AT NICOLET,2007-08-22,4.885352143248175,7.561227656100738,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2007-08-22,4.885352143248175,8.35,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2007-08-22,4.885352143248175,7.73,14.898467320261437
QC,QU02OF3004,SAINT-FRANÇOIS RIVER AT PIERREVILLE,2007-08-22,4.885352143248175,7.561227656100738,14.898467320261437
QC,QU02OG3007,"YAMASKA RIVER, HIGHWAY 132 BRIDGE",2007-08-22,4.885352143248175,7.561227656100738,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2007-08-22,4.885352143248175,7.42,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2007-08-22,4.885352143248175,8.3,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2007-08-23,4.885352143248175,6.71,14.898467320261437
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2007-08-23,4.885352143248175,8.05,14.898467320261437
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2007-08-24,4.885352143248175,6.55,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-08-28,4.885352143248175,5.37,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-08-28,4.885352143248175,6.87,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-08-28,4.885352143248175,7.64,14.898467320261437
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2007-08-29,4.885352143248175,7.96,14.898467320261437
NT,NW07OB0002,HAY RIVER NEAR ALBERTA/NWT BORDER,2007-08-30,4.885352143248175,7.08,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-09-02,4.885352143248175,5.44,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-09-04,9.0,7.78,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2007-09-05,4.885352143248175,8.32,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2007-09-05,4.885352143248175,8.3,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2007-09-06,4.885352143248175,8.4,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2007-09-07,7.0,7.7,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2007-09-10,4.885352143248175,8.51,16.7
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-09-10,10.0,8.23,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2007-09-10,8.0,8.31,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-09-11,4.885352143248175,7.561227656100738,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2007-09-11,4.885352143248175,8.27,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-09-11,4.885352143248175,7.59,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2007-09-12,4.885352143248175,6.67,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2007-09-12,4.885352143248175,7.01,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-09-12,4.885352143248175,7.12,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2007-09-14,4.885352143248175,8.0,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-09-17,4.885352143248175,8.5,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-09-17,4.885352143248175,8.47,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2007-09-17,7.0,8.19,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-09-18,4.885352143248175,8.51,10.4
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-09-18,4.885352143248175,5.29,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2007-09-18,4.885352143248175,8.21,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2007-09-19,4.885352143248175,7.97,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-09-19,4.885352143248175,7.561227656100738,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-09-19,4.885352143248175,7.63,14.898467320261437
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2007-09-19,4.885352143248175,8.55,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2007-09-19,4.885352143248175,7.93,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2007-09-19,11.0,7.93,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-09-20,4.885352143248175,8.63,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-09-20,4.885352143248175,8.14,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-09-21,4.885352143248175,7.81,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-09-21,4.885352143248175,6.9,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-09-24,4.885352143248175,5.35,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-10-01,5.5,7.89,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-10-01,4.0,8.26,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-10-01,2.0,8.13,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-10-01,4.885352143248175,5.46,14.898467320261437
NT,NW10ED0002,LIARD RIVER NEAR THE MOUTH,2007-10-02,4.885352143248175,7.72,14.898467320261437
NT,NW10FB0006,MACKENZIE RIVER AT STRONG POINT,2007-10-02,4.885352143248175,8.08,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2007-10-03,6.4,8.32,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2007-10-09,4.885352143248175,8.46,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2007-10-09,4.885352143248175,8.2,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-10-09,4.885352143248175,5.36,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-10-09,4.885352143248175,8.1,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-10-10,4.885352143248175,7.561227656100738,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2007-10-10,4.885352143248175,8.23,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2007-10-10,4.885352143248175,8.68,14.898467320261437
NS,NS01DR0001,SOUTH RIVER AT ST. ANDREWS,2007-10-10,4.885352143248175,7.61,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-10-11,4.885352143248175,7.16,14.898467320261437
NS,NS01FB0001,NORTHEAST MARGAREE RIVER AT BRIDGE (WSC GAUGE),2007-10-11,4.885352143248175,7.58,14.898467320261437
NS,NS01FC0004,CHETICAMP RIVER ABOVE ROBERT BROOK (WSC GAUGE),2007-10-11,4.885352143248175,7.19,14.898467320261437
NT,NW10ED0001,LIARD RIVER AT FORT LIARD,2007-10-11,4.885352143248175,7.85,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-10-15,3.0,8.09,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2007-10-15,6.5,7.8,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2007-10-15,4.885352143248175,8.18,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-10-15,4.885352143248175,8.07,10.0
SK,SA05LC0001,"RED DEER RIVER AT ERWOOD,",2007-10-15,4.885352143248175,8.52,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-10-15,4.885352143248175,5.3,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2007-10-16,4.885352143248175,8.44,14.898467320261437
MB,MA05KH0001,SASKATCHEWAN RIVER ABOVE CARROT RIVER,2007-10-16,4.885352143248175,8.4,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2007-10-17,4.885352143248175,8.27,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-10-17,0.1,8.08,14.898467320261437
SK,SA06EA0003,CHURCHILL RIVER BELOW WASAWAKASIK,2007-10-17,4.885352143248175,7.84,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-10-17,4.885352143248175,7.561227656100738,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2007-10-17,4.885352143248175,8.31,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-10-19,4.885352143248175,7.79,14.898467320261437
NS,NS01DD0016,CORNWALLIS RIVER AT BRIDGE 850 M NORTH OF HWY 1,2007-10-19,4.885352143248175,8.02,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-10-22,4.885352143248175,5.07,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-10-22,4.885352143248175,6.9,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-10-22,4.885352143248175,7.59,14.898467320261437
SK,SA06AF0001,COLD RIVER AT OUTLET OF COLD LAKE,2007-10-23,4.885352143248175,8.46,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-10-23,4.885352143248175,8.55,14.898467320261437
NS,NS01ED9111,SHELBURNE RIVER,2007-10-23,4.885352143248175,4.54,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-10-23,4.885352143248175,7.561227656100738,14.898467320261437
NS,NS01EC0005,"ROSEWAY RIVER (WSC GAUGE), LOWER OHIO",2007-10-24,4.885352143248175,4.49,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-10-24,4.885352143248175,8.37,14.898467320261437
NS,NS01EA0001,TUSKET RIVER AT WILSONS BRIDGE,2007-10-24,4.885352143248175,5.0,14.898467320261437
NS,NS01DL0009,"KELLEY RIVER AT NINE MILE FORD, GAME SANCTUARY",2007-10-25,4.885352143248175,5.58,14.898467320261437
YT,YT09EA0001,KLONDIKE RIVER UPSTREAM OF BONANZA CREEK,2007-10-29,0.1,8.07,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-10-29,4.885352143248175,5.08,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-10-29,4.885352143248175,8.45,14.898467320261437
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-10-29,4.885352143248175,8.45,14.898467320261437
NS,NS01EO0001,"ST. MARY'S RIVER AT HWY 7 BRIDGE,STILLWATER",2007-10-30,4.885352143248175,6.7,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-11-05,4.885352143248175,4.98,14.898467320261437
AB,AL05BE0013,BOW RIVER ABOUT 4.5 KM ABOVE CANMORE,2007-11-06,4.885352143248175,8.61,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-11-06,4.885352143248175,7.561227656100738,14.898467320261437
MB,MA05OC0001,"RED RIVER AT EMERSON, MANITOBA",2007-11-06,4.885352143248175,8.29,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-11-07,4.885352143248175,7.27,14.898467320261437
AB,AL07AA0015,ATHABASCA RIVER ABOVE ATHABSCA FALLS,2007-11-07,4.885352143248175,8.21,14.898467320261437
AB,AL05DA0001,NORTH SASKATCHEWAN RIVER AT WHIRLPOOL POINT,2007-11-07,4.885352143248175,8.08,14.898467320261437
AB,AL05BA0011,BOW RIVER AT HIGHWAY 1 ABOVE LAKE LOUISE,2007-11-07,4.885352143248175,8.41,14.898467320261437
AB,AL07AA0023,ATHABASCA RIVER AT HIGHWAY #16 BELOW SNARING RIVER,2007-11-07,4.885352143248175,8.3,14.898467320261437
MB,MA05OB0001,"PEMBINA RIVER AT WINDYGATES, MANITOBA",2007-11-08,4.885352143248175,8.37,14.898467320261437
MB,US05NF0001,SOURIS RIVER NEAR WESTHOPE,2007-11-08,4.885352143248175,8.81,14.898467320261437
NS,NS01EF0002,LAHAVE RIVER @ WEST NORTHFIELD BRIDGE (WSC GAUGE),2007-11-08,4.885352143248175,5.94,14.898467320261437
BC,AK08DC0001,"SALMON RIVER AT HYDER, ALASKA",2007-11-08,4.5,8.0,14.898467320261437
BC,BC08NF0001,KOOTENAY RIVER AT KOOTENAY CROSSING,2007-11-08,2.5,8.33,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-11-13,2.0,7.94,14.898467320261437
QC,QU02OJ0052,"RICHELIEU RIVER, WATER INTAKE OF SOREL'S FILTRATION PLANT",2007-11-13,4.885352143248175,7.68,6.1
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-11-13,4.885352143248175,4.93,14.898467320261437
QC,QU02PH9024,SAINT-LAURENT À LÉVIS,2007-11-14,4.885352143248175,7.561227656100738,14.898467320261437
YT,YT10AA0001,LIARD RIVER AT UPPER CROSSING,2007-11-14,0.1,8.23,14.898467320261437
SK,SA05KH0002,"CARROT RIVER NEAR TURNBERRY,",2007-11-14,4.885352143248175,8.21,14.898467320261437
AB,AL06AD0001,"BEAVER RIVER AT BEAVER CROSSING,",2007-11-15,4.885352143248175,8.18,14.898467320261437
AB,AL05EF0003,NORTH SASKATCHEWAN RIVER AT HIGHWAY #17 BRIDGE,2007-11-15,4.885352143248175,8.72,14.898467320261437
SK,SA05JM0014,QU'APPELLE RIVER APPROX. 3.2KM. SOUTH,2007-11-15,4.885352143248175,8.52,14.898467320261437
SK,SA05MD0002,ASSINIBOINE RIVER AT HWY 8 BRIDGE,2007-11-15,4.885352143248175,8.47,14.898467320261437
QC,QU02OD9009,"ST. LAWRENCE RIVER, WATER INTAKE OF BÉCANCOUR'S FILTRATION PLANT",2007-11-19,4.885352143248175,8.08,14.3
AB,AL05CK0001,"RED DEER RIVER NEAR BINDLOSS, ALBERTA",2007-11-19,4.885352143248175,8.6,14.898467320261437
AB,AL05AK0001,"SOUTH SASKATCHEWAN RIVER AT HWY 41,",2007-11-19,4.885352143248175,8.54,14.898467320261437
YT,YT09DD0008,SOUTH MCQUESTEN RIVER DOWNSTREAM OF FLAT CREEK,2007-11-19,0.1,8.06,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-11-20,4.885352143248175,7.561227656100738,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-11-20,4.885352143248175,4.8,14.898467320261437
YT,YT09AB0008,YUKON RIVER UPSTREAM OF TAKHINI RIVER,2007-11-21,0.1,8.0,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-11-26,4.885352143248175,4.82,14.898467320261437
NT,NW10LA0003,MACKENZIE RIVER ABOVE ARCTIC RED RIVER,2007-11-28,4.885352143248175,8.06,14.898467320261437
NS,NS01DC0001,ANNAPOLIS R. @ BRIDGE 650M SOUTH HWY 1 (WSC GAUGE),2007-11-29,4.885352143248175,7.26,14.898467320261437
NS,NS01EJ0001,"SACKVILLE RIVER AT HWY 1 BRIDGE, BEDFORD",2007-11-30,4.885352143248175,6.84,14.898467320261437
NS,NS01EJ0157,LITTLE SACKVILLE RIVER,2007-11-30,4.885352143248175,7.68,14.898467320261437
NT,NW10KA0001,MACKENZIE RIVER AT NORMAN WELLS,2007-12-01,4.885352143248175,8.01,14.898467320261437
BC,BC08ND0003,ILLECILLEWAET RIVER AT GLACIER NATIONAL PARK ENTRANCE,2007-12-03,0.5,7.97,14.898467320261437
NS,NS01ED0005,MERSEY R. BELOW MILL FALLS SW OF MAITLAND BRIDGE,2007-12-03,4.885352143248175,4.82,14.898467320261437
MB,MA05PF0022,"WINNIPEG RIVER AT POINTE DU BOIS,",2007-12-04,4.885352143248175,7.32,14.898467320261437
QC,QU02LB9001,DES OUTAOUAIS À CARILLON,2007-12-04,4.885352143248175,7.561227656100738,14.898467320261437
